index,model,reference,hypothesis,audio_sec,infer_sec,x_real_time,wer
1,base.en,THE ENGLISH FORWARDED TO THE FRENCH BASKETS OF FLOWERS OF WHICH THEY HAD MADE A PLENTIFUL PROVISION TO GREET THE ARRIVAL OF THE YOUNG PRINCESS THE FRENCH IN RETURN INVITED THE ENGLISH TO A SUPPER WHICH WAS TO BE GIVEN THE NEXT DAY," The English forwarded to the French baskets of flowers of which they had made a plentiful
 provision to greet the arrival of the young princess.
 The French, in return, invited the English to a supper, which was to be given the next
 day.
",14.225,31.50465156899918,0.4515206260524877,0.0
2,base.en,CONGRATULATIONS WERE POURED IN UPON THE PRINCESS EVERYWHERE DURING HER JOURNEY," Congratulations were poured in upon the princess everywhere during her journey.
",5.025,29.121430560999215,0.1725533362612246,0.0
3,base.en,FROM THE RESPECT PAID HER ON ALL SIDES SHE SEEMED LIKE A QUEEN AND FROM THE ADORATION WITH WHICH SHE WAS TREATED BY TWO OR THREE SHE APPEARED AN OBJECT OF WORSHIP THE QUEEN MOTHER GAVE THE FRENCH THE MOST AFFECTIONATE RECEPTION FRANCE WAS HER NATIVE COUNTRY AND SHE HAD SUFFERED TOO MUCH UNHAPPINESS IN ENGLAND FOR ENGLAND TO HAVE MADE HER FORGET FRANCE," From the respect paid her on all sides, she seemed like a queen, and from the adoration
 with which she was treated by two or three, she appeared an object of worship.
 The Queen Mother gave the French the most affectionate reception.
 France was her native country, and she has suffered too much unhappiness in England for
 England to have made her forget France.
",23.315,32.81837623499996,0.7104251542809467,0.015625
4,base.en,SHE TAUGHT HER DAUGHTER THEN BY HER OWN AFFECTION FOR IT THAT LOVE FOR A COUNTRY WHERE THEY HAD BOTH BEEN HOSPITABLY RECEIVED AND WHERE A BRILLIANT FUTURE OPENED BEFORE THEM," She taught her daughter, then, by her own affection for it, that love for a country where they had both been hospitably received, and where a brilliant future opened for them.
",11.065,30.514849941999273,0.3626103363127023,0.03225806451612903
5,base.en,THE COUNT HAD THROWN HIMSELF BACK ON HIS SEAT LEANING HIS SHOULDERS AGAINST THE PARTITION OF THE TENT AND REMAINED THUS HIS FACE BURIED IN HIS HANDS WITH HEAVING CHEST AND RESTLESS LIMBS," The Count had thrown himself back on his seat, leaning his shoulders against the partition
 of the tent and remained thus.
 His face buried in his hands with heaving chest and restless limbs.
",13.16,30.433397982000315,0.43241967287988736,0.0
6,base.en,THIS HAS INDEED BEEN A HARASSING DAY CONTINUED THE YOUNG MAN HIS EYES FIXED UPON HIS FRIEND," ""This has indeed been a harassing day,"" continued the young man, his eyes fixed upon his friend.
",5.85,29.76070444800098,0.19656792769207931,0.0
7,base.en,YOU WILL BE FRANK WITH ME I ALWAYS AM," You will be frank with me. I always am.
",3.315,29.338468690999434,0.11299158231175808,0.0
8,base.en,CAN YOU IMAGINE WHY BUCKINGHAM HAS BEEN SO VIOLENT I SUSPECT," Can you imagine my Buckingham has been so violent? I suspect.
",4.785,29.23162759099978,0.16369256159630569,0.09090909090909091
9,base.en,IT IS YOU WHO ARE MISTAKEN RAOUL I HAVE READ HIS DISTRESS IN HIS EYES IN HIS EVERY GESTURE AND ACTION THE WHOLE DAY," It is you who are mistaken, Rowell.
 I have read his distress in his eyes, in his every gesture and action the whole day.
",7.28,30.097378245998698,0.24188153335142543,0.041666666666666664
10,base.en,I CAN PERCEIVE LOVE CLEARLY ENOUGH," I can perceive love clearly enough.
",3.035,29.03867032100061,0.10451580483714865,0.0
11,base.en,I AM CONVINCED OF WHAT I SAY SAID THE COUNT," ""I am convinced of what I say,"" said the Count.
",3.195,29.286027071999342,0.1090963957707589,0.0
12,base.en,IT IS ANNOYANCE THEN," It is annoyance then.
",1.94,28.817433596999763,0.06732035986028877,0.0
13,base.en,IN THOSE VERY TERMS I EVEN ADDED MORE," In those very terms, I even added more.
",2.94,29.07609002600111,0.10111400801727204,0.0
14,base.en,BUT CONTINUED RAOUL NOT INTERRUPTED BY THIS MOVEMENT OF HIS FRIEND HEAVEN BE PRAISED THE FRENCH WHO ARE PRONOUNCED TO BE THOUGHTLESS AND INDISCREET RECKLESS EVEN ARE CAPABLE OF BRINGING A CALM AND SOUND JUDGMENT TO BEAR ON MATTERS OF SUCH HIGH IMPORTANCE," But, continued Rau, not interrupted by this movement of his friend, Heaven be praised the
 French who are pronounced to be thoughtless and indiscreet reckless even, are capable of
 bringing a calm and sound judgment to bear on matters of such high importance.
",16.84,31.400352110998938,0.5362997185659352,0.023255813953488372
15,base.en,THUS IT IS THAT THE HONOR OF THREE IS SAVED OUR COUNTRY'S OUR MASTER'S AND OUR OWN," Thus, it is that the honor of three is saved, our country, our masters, and our own.
",6.38,29.741427020999254,0.21451559790642635,0.11764705882352941
16,base.en,YES I NEED REPOSE MANY THINGS HAVE AGITATED ME TO DAY BOTH IN MIND AND BODY WHEN YOU RETURN TO MORROW I SHALL NO LONGER BE THE SAME MAN," Yes, I need repose. Many things have agitated me today, both in mind and body. When you
 return tomorrow, I shall no longer be the same man.
",10.015,30.47784999599935,0.3285992942846891,0.13793103448275862
17,base.en,BUT IN THIS FRIENDLY PRESSURE RAOUL COULD DETECT THE NERVOUS AGITATION OF A GREAT INTERNAL CONFLICT," But in this friendly pressure, Raoul could detect the nervous agitation of a great internal
 conflict.
",6.16,29.655568090000088,0.20771815873853258,0.0
18,base.en,THE NIGHT WAS CLEAR STARLIT AND SPLENDID THE TEMPEST HAD PASSED AWAY AND THE SWEET INFLUENCES OF THE EVENING HAD RESTORED LIFE PEACE AND SECURITY EVERYWHERE," The night was clear, starlet and splendid.
 The tempest had passed away and the sweet influences of the evening had restored life,
 peace and security everywhere.
",10.81,30.360894987999927,0.35605010999420894,0.038461538461538464
19,base.en,UPON THE LARGE SQUARE IN FRONT OF THE HOTEL THE SHADOWS OF THE TENTS INTERSECTED BY THE GOLDEN MOONBEAMS FORMED AS IT WERE A HUGE MOSAIC OF JET AND YELLOW FLAGSTONES," Upon the large square in front of the hotel, the shadows of the tents intersected by the golden moon beams formed as it were a huge mosaic of jet and yellow flagstones.
",11.6450625,30.487523592000798,0.3819615740471419,0.06451612903225806
20,base.en,BRAGELONNE WATCHED FOR SOME TIME THE CONDUCT OF THE TWO LOVERS LISTENED TO THE LOUD AND UNCIVIL SLUMBERS OF MANICAMP WHO SNORED AS IMPERIOUSLY AS THOUGH HE WAS WEARING HIS BLUE AND GOLD INSTEAD OF HIS VIOLET SUIT," Braggle on watched for some time the conduct of the two lovers listened to the loud and
 uncivil slumbers of Manicamp who snored as impirously as though he was wearing his blue
 and gold instead of his violet suit.
",14.4,31.323238131000835,0.4597225848673741,0.07894736842105263
21,base.en,GOLIATH MAKES ANOTHER DISCOVERY," Goliath makes another discovery.
",3.025,28.797618726999644,0.10504340753577188,0.0
22,base.en,THEY WERE CERTAINLY NO NEARER THE SOLUTION OF THEIR PROBLEM," they were certainly no near the solution of their problem.
",3.2,28.938990462998845,0.11057745791414161,0.1
23,base.en,THE POOR LITTLE THINGS CRIED CYNTHIA THINK OF THEM HAVING BEEN TURNED TO THE WALL ALL THESE YEARS," ""The poor little things,"" cried Cynthia, ""think of them having been turned to the wall
 all these years.""
",5.56,29.91903806299888,0.18583485165173466,0.0
24,base.en,NOW WHAT WAS THE SENSE OF IT TWO INNOCENT BABIES LIKE THAT," Now, what is the sense of it? Two innocent babies like that.
",3.385,29.17620288099897,0.11601920968970517,0.08333333333333333
25,base.en,BUT JOYCE HAD NOT BEEN LISTENING ALL AT ONCE SHE PUT DOWN HER CANDLE ON THE TABLE AND FACED HER COMPANION," But Joyce had not been listening. All at once she put down her candle on the table and faced her companion.
",6.15,29.87624343600146,0.2058491728779104,0.0
26,base.en,THE TWIN BROTHER DID SOMETHING SHE DIDN'T LIKE AND SHE TURNED HIS PICTURE TO THE WALL," The twin brother did something she didn't like and she turned his picture to the wall.
",5.035,29.380110525999044,0.17137444039035962,0.0
27,base.en,HERS HAPPENED TO BE IN THE SAME FRAME TOO BUT SHE EVIDENTLY DIDN'T CARE ABOUT THAT," hers happened to be on the same frame too, but she evidently didn't care about it.
",4.455,29.50711172100091,0.1509805514725886,0.125
28,base.en,NOW WHAT HAVE YOU TO SAY CYNTHIA SPRAGUE," Now what have you to say, Cynthia Sprague?
",2.82,29.123602081999707,0.09682868183887682,0.0
29,base.en,I THOUGHT WE WERE STUMPED AGAIN WHEN I FIRST SAW THAT PICTURE BUT IT'S BEEN OF SOME USE AFTER ALL," I thought we were stumped again when I first saw that picture, but it's been of some use after all.
",5.185,29.745152662999317,0.17431411627783444,0.0
30,base.en,DO YOU SUPPOSE THE MINIATURE WAS A COPY OF THE SAME THING," Do you suppose the miniature was a copy of the same thing?
",3.405,29.49582563200056,0.11544006404437966,0.0
31,base.en,WHAT IN THE WORLD IS THAT QUERIED JOYCE," What in the world is it, query choice?
",2.69,29.189065916998516,0.0921577966094987,0.375
32,base.en,THEY WORRY ME TERRIBLY AND BESIDES I'D LIKE TO SEE WHAT THIS LOVELY FURNITURE LOOKS LIKE WITHOUT SUCH QUANTITIES OF DUST ALL OVER IT GOOD SCHEME CYN," They were immediately ambosides.
 I'd like to see what this lovely furniture looks like without such quantities of dust
 all over it.
 Good scheme, Sim!
",9.24,30.490438871998776,0.30304581835605043,0.2222222222222222
33,base.en,WE'LL COME IN HERE THIS AFTERNOON WITH OLD CLOTHES ON AND HAVE A REGULAR HOUSE CLEANING," We'll come in here this afternoon with old clothes on and have a regular house cleaning.
",4.655,29.181565209000837,0.1595185167985506,0.0
34,base.en,IT CAN'T HURT ANYTHING I'M SURE FOR WE WON'T DISTURB THINGS AT ALL," They can't hurt anything. I'm sure, for we won't disturb things at all.
",4.305,29.620073206999223,0.1453406266052958,0.07692307692307693
35,base.en,THIS THOUGHT HOWEVER DID NOT ENTER THE HEADS OF THE ENTHUSIASTIC PAIR," This thought, however, did not enter the heads of the enthusiastic pair.
",4.72,29.289792392999516,0.16114829141390963,0.0
36,base.en,SMUGGLING THE HOUSE CLEANING PARAPHERNALIA INTO THE CELLAR WINDOW UNOBSERVED THAT AFTERNOON PROVED NO EASY TASK FOR CYNTHIA HAD ADDED A WHISK BROOM AND DUST PAN TO THE OUTFIT," Smuggling the house cleaning paraphernalia into the cellar window unobserved that afternoon
 proved no easy task, for Cynthia had added a whisk broom and dust pan to the outfit.
",12.405,30.508769502999712,0.4066044026711829,0.0
37,base.en,THE LURE PROVED TOO MUCH FOR HIM AND HE CAME SPORTING AFTER IT AS FRISKILY AS A YOUNG KITTEN MUCH TO CYNTHIA'S DELIGHT WHEN SHE CAUGHT SIGHT OF HIM," The lure proved too much for him and he came sporting after it as fiscally as a young kitten,
 much to Cynthia's delight when she caught sight of him.
",9.205,30.242425930000536,0.3043737305104425,0.034482758620689655
38,base.en,OH LET HIM COME ALONG SHE URGED I DO LOVE TO SEE HIM ABOUT THAT OLD HOUSE," ""Oh, let him come along,"" she urged.
 ""I do love to see him about that old house.""
",5.41,29.7303448319999,0.1819689623706285,0.0
39,base.en,HE MAKES IT SORT OF COZIER," He makes it sort of cozier.
",2.14,29.19267822099937,0.07330605242175482,0.0
40,base.en,NOW LET'S DUST THE FURNITURE AND PICTURES," Now let's dust the furniture and pictures.
",2.575,29.049798645999545,0.08864088978305548,0.0
41,base.en,YET LITTLE AS IT WAS IT HAD ALREADY MADE A VAST DIFFERENCE IN THE ASPECT OF THE ROOM," Yet, little as it was, it had already made a vast difference in the aspect of the room.
",6.315,29.707738931001586,0.21257087301955405,0.0
42,base.en,SURFACE DUST AT LEAST HAD BEEN REMOVED AND THE FINE OLD FURNITURE GAVE A HINT OF ITS REAL ELEGANCE AND POLISH," Surface dust, at least, had been removed, and the fine old furniture gave a hint of its
 real elegance and polish.
",7.355,30.03996059900055,0.24484053418647647,0.0
43,base.en,THEN SHE SUDDENLY REMARKED," Then, she suddenly remarked,
",1.895,28.863333698000133,0.0656542317608759,0.0
44,base.en,AND MY POCKET MONEY IS GETTING LOW AGAIN AND YOU HAVEN'T ANY LEFT AS USUAL," and my pocket money is getting low again and you have it any left as usual.
",4.85,29.658518657999593,0.16352805937230588,0.13333333333333333
45,base.en,THEY SAY ILLUMINATION BY CANDLE LIGHT IS THE PRETTIEST IN THE WORLD," They say ""Illumination"" by candlelight is the prettiest in the world.
",4.05,29.444412425000337,0.13754731938754092,0.16666666666666666
46,base.en,WHY IT'S GOLIATH AS USUAL THEY BOTH CRIED PEERING IN," Why, it's Goliath, as usual, they both cried, peering in.
",4.12,29.637001202001557,0.1390154142761837,0.0
47,base.en,ISN'T HE THE GREATEST FOR GETTING INTO ODD CORNERS," Isn't he the greatest for getting into odd corners?
",3.085,29.186022212999887,0.10570128321994818,0.0
48,base.en,FORGETTING ALL THEIR WEARINESS THEY SEIZED THEIR CANDLES AND SCURRIED THROUGH THE HOUSE FINDING AN OCCASIONAL PAPER TUCKED AWAY IN SOME ODD CORNER," Forgetting all their weariness, they seize their candles and screw it through the house, finding on occasional paper tucked away in some odd corner.
",8.27,30.120769375000236,0.27456137979211015,0.17391304347826086
49,base.en,WELL I'M CONVINCED THAT THE BOARDED UP HOUSE MYSTERY HAPPENED NOT EARLIER THAN APRIL SIXTEENTH EIGHTEEN SIXTY ONE AND PROBABLY NOT MUCH LATER," Well, I'm convinced that the boarded-up house mystery happened not earlier than April 16, 1861,
 and probably not much later.
",9.875,30.258006756999748,0.3263598980364284,0.17391304347826086
50,base.en,NO WORDS WERE SPOKEN NO LANGUAGE WAS UTTERED SAVE THAT OF WAILING AND HISSING AND THAT SOMEHOW WAS INDISTINCT AS IF IT EXISTED IN FANCY AND NOT IN REALITY," No words were spoken, no language was uttered, save that of wailing and hissing, and that somehow
 was indistinct, as if it existed in fancy and not in reality.
",12.895,30.56094812399897,0.421943715478964,0.0
51,base.en,I HEARD A NOISE BEHIND I TURNED AND SAW KAFFAR HIS BLACK EYES SHINING WHILE IN HIS HAND HE HELD A GLEAMING KNIFE HE LIFTED IT ABOVE HIS HEAD AS IF TO STRIKE BUT I HAD THE STRENGTH OF TEN MEN AND I HURLED HIM FROM ME," I heard a noise behind.
 I turned and saw Caffer, his black eyes shining.
 While in his hand he held a gleaming knife.
 He lifted it above his head as if to strike, but I had the strength of ten men, and I hurled
 him from me.
",17.485,31.922886671000015,0.5477261558518155,0.02127659574468085
52,base.en,ONWARD SAID A DISTANT VOICE," onward, set a distant voice.
",3.305,29.143501872998968,0.11340435389001878,0.2
53,base.en,NO SOUND BROKE THE STILLNESS OF THE NIGHT," No sound broke the stillness of the night.
",3.295,28.89053528000113,0.11405119247758953,0.0
54,base.en,THE STORY OF ITS EVIL INFLUENCE CAME BACK TO ME AND IN MY BEWILDERED CONDITION I WONDERED WHETHER THERE WAS NOT SOME TRUTH IN WHAT HAD BEEN SAID," The story of its evil influence came back to me, and in my bewildered condition I wondered
 whether there was not some truth in what had been said.
",9.56,30.43103875199995,0.31415293043099657,0.0
55,base.en,WHAT WAS THAT," What was that?
",1.815,28.860654083000554,0.06288838758748257,0.0
56,base.en,WHAT THEN A HUMAN HAND LARGE AND SHAPELY APPEARED DISTINCTLY ON THE SURFACE OF THE POND," What then, a human hand large and shapely appeared distinctly on the surface of the pond?
",6.8,29.081596721000096,0.23382485030781186,0.0
57,base.en,NOTHING MORE NOT EVEN THE WRIST TO WHICH IT MIGHT BE ATTACHED," nothing more, not even the wrist to which it might be attached.
",4.365,29.216177133999736,0.14940353010525528,0.0
58,base.en,IT DID NOT BECKON OR INDEED MOVE AT ALL IT WAS AS STILL AS THE HAND OF DEATH," It did not beckon, or indeed move at all.
 It was as still as the hand of death.
",6.055,29.92114594099985,0.20236524402974337,0.0
59,base.en,I AWOKE TO CONSCIOUSNESS FIGHTING AT FIRST IT SEEMED AS IF I WAS FIGHTING WITH A PHANTOM BUT GRADUALLY MY OPPONENT BECAME MORE REAL TO ME IT WAS KAFFAR," I awoke to consciousness, fighting. At first it seemed as if I was fighting with the phantom,
 but gradually my opponent became more real to me. It was Caffer.
",12.015,30.38771897299921,0.395389993262602,0.06896551724137931
60,base.en,A SOUND OF VOICES A FLASH OF LIGHT," A sound of voices, a flash of light.
",3.835,29.083305328998904,0.1318625911538373,0.0
61,base.en,A FEELING OF FREEDOM AND I WAS AWAKE WHERE," a feeling of freedom and I was awake.
 Where?
",4.7,29.20718093600044,0.16091933043105963,0.0
62,base.en,SAID ANOTHER VOICE WHICH I RECOGNIZED AS VOLTAIRE'S KAFFAR," Set another voice which I recognize as Voltaire's.
 Caffer?
",4.43,29.39685515600104,0.15069639172255692,0.3333333333333333
63,base.en,I HAD SCARCELY KNOWN WHAT I HAD BEEN SAYING OR DOING UP TO THIS TIME BUT AS HE SPOKE I LOOKED AT MY HAND," I had scarcely known what I had been saying or doing up to this time, but as he spoke
 I looked at my hand.
",7.325,30.143865512000048,0.24300134954768732,0.0
64,base.en,IN THE LIGHT OF THE MOON I SAW A KNIFE RED WITH BLOOD AND MY HAND TOO WAS ALSO DISCOLOURED," In the light of the moon, I saw a knife, red with blood, and my hand too was also discolored.
",7.41,29.787232626000332,0.24876429754444682,0.05
65,base.en,I DO NOT KNOW I AM DAZED BEWILDERED," I do not know, I am dazed, bewildered.
",3.73,29.355251312999826,0.12706414808815444,0.0
66,base.en,BUT THAT IS KAFFAR'S KNIFE," But that is Kaffir's knife.
",2.16,29.18200977900051,0.0740182056122243,0.2
67,base.en,I KNOW HE HAD IT THIS VERY EVENING," I know he had it this very evening.
",2.34,29.22767376900083,0.08006110984042213,0.0
68,base.en,I REMEMBER SAYING HAVE WE BEEN TOGETHER," I remembered saying, ""Have we been together?""
",2.93,28.909239770999193,0.10135167936651453,0.14285714285714285
69,base.en,VOLTAIRE PICKED UP SOMETHING FROM THE GROUND AND LOOKED AT IT," Voltaire picked up something from the ground and looked at it.
",3.38,29.276184177000687,0.1154522044117799,0.0
70,base.en,I SAY YOU DO KNOW WHAT THIS MEANS AND YOU MUST TELL US," I say, you do know what this means, and you must tell us.
",5.0,29.467711841998607,0.16967723950910205,0.0
71,base.en,A TERRIBLE THOUGHT FLASHED INTO MY MIND," A terrible thought flashed into my mind.
",3.225,29.187083643999358,0.11049408153743498,0.0
72,base.en,I HAD AGAIN BEEN ACTING UNDER THE INFLUENCE OF THIS MAN'S POWER," I had again been acting under the influence of this man's power.
",4.34,29.4317835310012,0.14745963306738016,0.0
73,base.en,PERCHANCE TOO KAFFAR'S DEATH MIGHT SERVE HIM IN GOOD STEAD," per chance to, Kaffir's death might serve him in good stead.
",4.885,29.347650443998646,0.16645284805070118,0.4
74,base.en,MY TONGUE REFUSED TO ARTICULATE MY POWER OF SPEECH LEFT ME," My tongue refused to articulate.
 My power of speech left me.
",5.05,29.2846008359993,0.172445580811608,0.0
75,base.en,MY POSITION WAS TOO TERRIBLE," My position was too terrible.
",2.53,29.011687125001117,0.08720623482181933,0.0
76,base.en,MY OVERWROUGHT NERVES YIELDED AT LAST," My overwrought nerves yielded at last.
",3.075,28.89645809599824,0.10641442594052193,0.0
77,base.en,FOR SOME TIME AFTER THAT I REMEMBERED NOTHING DISTINCTLY," For some time after that, I remembered nothing distinctly.
",3.85,28.92295868600013,0.13311224628839768,0.0
78,base.en,NOTWITHSTANDING THE HIGH RESOLUTION OF HAWKEYE HE FULLY COMPREHENDED ALL THE DIFFICULTIES AND DANGER HE WAS ABOUT TO INCUR," Notwithstanding the high resolution of Hawkeye, he fully comprehended all the difficulties
 in danger he was about to incur.
",7.835,29.84248013800061,0.2625452028038086,0.05263157894736842
79,base.en,IN HIS RETURN TO THE CAMP HIS ACUTE AND PRACTISED INTELLECTS WERE INTENTLY ENGAGED IN DEVISING MEANS TO COUNTERACT A WATCHFULNESS AND SUSPICION ON THE PART OF HIS ENEMIES THAT HE KNEW WERE IN NO DEGREE INFERIOR TO HIS OWN," In his return to the camp, his acute and practiced intellects were intently engaged in devising
 means to counteract a watchfulness and suspicion on the part of his enemies that he knew were
 in no degree inferior to his own.
",14.055,31.296377132999623,0.449093514571055,0.025
80,base.en,IN OTHER WORDS WHILE HE HAD IMPLICIT FAITH IN THE ABILITY OF BALAAM'S ASS TO SPEAK HE WAS SOMEWHAT SKEPTICAL ON THE SUBJECT OF A BEAR'S SINGING AND YET HE HAD BEEN ASSURED OF THE LATTER ON THE TESTIMONY OF HIS OWN EXQUISITE ORGANS," In other words, while he had implicit faith in the ability of Balaam's ass to speak,
 he was somewhat skeptical on the subject of a bear's singing, and yet he had been assured
 of the latter on the testimony of his own exquisite organs.
",13.585,31.538800164998975,0.4307392776176792,0.0
81,base.en,THERE WAS SOMETHING IN HIS AIR AND MANNER THAT BETRAYED TO THE SCOUT THE UTTER CONFUSION OF THE STATE OF HIS MIND," There was something in his air and manner that betrayed to the scout the utter confusion of the state of his mind.
",6.285,29.7488888150001,0.21126839523602486,0.0
82,base.en,THE INGENIOUS HAWKEYE WHO RECALLED THE HASTY MANNER IN WHICH THE OTHER HAD ABANDONED HIS POST AT THE BEDSIDE OF THE SICK WOMAN WAS NOT WITHOUT HIS SUSPICIONS CONCERNING THE SUBJECT OF SO MUCH SOLEMN DELIBERATION," The ingenious Hawkeye, who recalled the hasty manner in which the other had abandoned his
 post at the bedside of the sick woman, was not without his suspicions concerning the subject
 of so much solemn deliberation.
",12.26,31.06092855299903,0.39470809699332887,0.0
83,base.en,THE BEAR SHOOK HIS SHAGGY SIDES AND THEN A WELL KNOWN VOICE REPLIED," The bear shook his shaggy sides and then a well-known voice replied,
",4.4,29.522394404000806,0.14903940174323133,0.0
84,base.en,CAN THESE THINGS BE RETURNED DAVID BREATHING MORE FREELY AS THE TRUTH BEGAN TO DAWN UPON HIM," ""Can these things be returned David, breathing more freely as the truth began to dawn upon him?""
",5.655,29.754369248999865,0.19005612092382304,0.0
85,base.en,COME COME RETURNED HAWKEYE UNCASING HIS HONEST COUNTENANCE THE BETTER TO ASSURE THE WAVERING CONFIDENCE OF HIS COMPANION YOU MAY SEE A SKIN WHICH IF IT BE NOT AS WHITE AS ONE OF THE GENTLE ONES HAS NO TINGE OF RED TO IT THAT THE WINDS OF THE HEAVEN AND THE SUN HAVE NOT BESTOWED NOW LET US TO BUSINESS," ""Come, come,"" returned Hawkeye, uncasing his honest countenance, the better to assure
 the wavering confidence of his companion.
 You may see a skin which, if it be not as white as one of the gentle ones, has no tinge
 of red to it that the winds of the heaven and the sun have not bestowed.
 Now let us to business.
",18.525,32.8003232029987,0.5647810201548987,0.0
86,base.en,THE YOUNG MAN IS IN BONDAGE AND MUCH I FEAR HIS DEATH IS DECREED," The young man is in bondage, and much I fear his death is decreed.
",4.185,29.601592846998756,0.14137752727128358,0.0
87,base.en,I GREATLY MOURN THAT ONE SO WELL DISPOSED SHOULD DIE IN HIS IGNORANCE AND I HAVE SOUGHT A GOODLY HYMN CAN YOU LEAD ME TO HIM," I greatly mourn that one so well disposed should die in his ignorance, and I have sought
 a goodly hymn.
 Can you lead me to him?""
",7.705,30.45576746900042,0.25298984856784773,0.0
88,base.en,THE TASK WILL NOT BE DIFFICULT RETURNED DAVID HESITATING THOUGH I GREATLY FEAR YOUR PRESENCE WOULD RATHER INCREASE THAN MITIGATE HIS UNHAPPY FORTUNES," ""The task will not be difficult,"" returned David hesitating.
 ""Though I greatly fear your presence would rather increase than mitigate his unhappy fortunes.""
",10.0,29.911176392000925,0.33432319307488945,0.0
89,base.en,THE LODGE IN WHICH UNCAS WAS CONFINED WAS IN THE VERY CENTER OF THE VILLAGE AND IN A SITUATION PERHAPS MORE DIFFICULT THAN ANY OTHER TO APPROACH OR LEAVE WITHOUT OBSERVATION," The lodge in which Onkis was confined was in the very center of the village, and in a
 situation perhaps more difficult than any other to approach or leave without observation.
",9.76,30.48840606900012,0.3201216875002112,0.03225806451612903
90,base.en,FOUR OR FIVE OF THE LATTER ONLY LINGERED ABOUT THE DOOR OF THE PRISON OF UNCAS WARY BUT CLOSE OBSERVERS OF THE MANNER OF THEIR CAPTIVE," Four or five of the latter only lingered about the door of the prison of Unkus, wary but close
 observers of the manner of their captive.
",7.59,30.264996810999946,0.2507847612672267,0.038461538461538464
91,base.en,DELIVERED IN A STRONG TONE OF ASSENT ANNOUNCED THE GRATIFICATION THE SAVAGE WOULD RECEIVE IN WITNESSING SUCH AN EXHIBITION OF WEAKNESS IN AN ENEMY SO LONG HATED AND SO MUCH FEARED," delivered in a strong tone of ascent, announced the gratification the savage would receive
 in witnessing such an exhibition of weakness in an enemy so long hated and so much feared.
",10.755,30.525152575999527,0.35233239123778026,0.03225806451612903
92,base.en,THEY DREW BACK A LITTLE FROM THE ENTRANCE AND MOTIONED TO THE SUPPOSED CONJURER TO ENTER," They drew back a little from the entrance and motion to the supposed conjurer to enter.
",4.9,29.607811022999158,0.1654968682485075,0.0625
93,base.en,BUT THE BEAR INSTEAD OF OBEYING MAINTAINED THE SEAT IT HAD TAKEN AND GROWLED," but the bear, instead of obeying, maintained with the seed it had taken and growled.
",5.125,29.479976717999307,0.17384681300887453,0.14285714285714285
94,base.en,THE CUNNING MAN IS AFRAID THAT HIS BREATH WILL BLOW UPON HIS BROTHERS AND TAKE AWAY THEIR COURAGE TOO CONTINUED DAVID IMPROVING THE HINT HE RECEIVED THEY MUST STAND FURTHER OFF," ""The cunning man is afraid that his breath will blow upon his brothers and take away
 their courage, too,"" continued David, improving the hint he received.
 ""They must stand further off.""
",10.085,30.82732850299908,0.32714479293977317,0.0
95,base.en,THEN AS IF SATISFIED OF THEIR SAFETY THE SCOUT LEFT HIS POSITION AND SLOWLY ENTERED THE PLACE," Then, as if satisfied of their safety, the scout left his position and slowly entered
 the place.
",5.655,29.896301159998984,0.1891538344404406,0.0
96,base.en,IT WAS SILENT AND GLOOMY BEING TENANTED SOLELY BY THE CAPTIVE AND LIGHTED BY THE DYING EMBERS OF A FIRE WHICH HAD BEEN USED FOR THE PURPOSED OF COOKERY," It was silent and gloomy, being tenanted solely by the captive and lighted by the dying embers
 of a fire which had been used for the purpose of cookery.
",9.695,30.615953898999578,0.3166649659841825,0.034482758620689655
97,base.en,UNCAS OCCUPIED A DISTANT CORNER IN A RECLINING ATTITUDE BEING RIGIDLY BOUND BOTH HANDS AND FEET BY STRONG AND PAINFUL WITHES," Onkus occupied a distant corner in a reclining attitude, being rigidly bound both hands and
 feet by strong and painful widths.
",8.23,30.237820962000114,0.2721756971291895,0.09523809523809523
98,base.en,THE SCOUT WHO HAD LEFT DAVID AT THE DOOR TO ASCERTAIN THEY WERE NOT OBSERVED THOUGHT IT PRUDENT TO PRESERVE HIS DISGUISE UNTIL ASSURED OF THEIR PRIVACY," The scout, who had left David at the door to ascertain they were not observed,
 thought it prudent to preserve his disguise until assured of their privacy.
",8.895,30.231230556999435,0.2942321511930827,0.0
99,base.en,WHAT SHALL WE DO WITH THE MINGOES AT THE DOOR THEY COUNT SIX AND THIS SINGER IS AS GOOD AS NOTHING," What shall we do with the Mingos at the door?
 They count six, and this singer is as good as nothing.
",5.335,30.03851510399909,0.17760531709138114,0.047619047619047616
0,tiny.en,CONCORD RETURNED TO ITS PLACE AMIDST THE TENTS," Concord returned to its place amidst the tents.
",3.505,12.224444819999917,0.2867205874466881,0.0
1,tiny.en,THE ENGLISH FORWARDED TO THE FRENCH BASKETS OF FLOWERS OF WHICH THEY HAD MADE A PLENTIFUL PROVISION TO GREET THE ARRIVAL OF THE YOUNG PRINCESS THE FRENCH IN RETURN INVITED THE ENGLISH TO A SUPPER WHICH WAS TO BE GIVEN THE NEXT DAY," The English voted to the French baskets of flowers of which they had made a plentiful
 provision to greet the arrival of the young princess.
 The French in return invited the English to a supper, which was to be given the next
 day.
",14.225,13.93066239899781,1.021128758458992,0.023255813953488372
